track_href,name,artist,analysis_url,energy,liveness,tempo,speechiness,uri,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,type,id,mode
https://api.spotify.com/v1/tracks/0gD6lWJhbXHWNVwQziSVvl,Plug Walk,Rich The Kid,https://api.spotify.com/v1/audio-analysis/0gD6lWJhbXHWNVwQziSVvl,0.503,0.108,95.011,0.179,spotify:track:0gD6lWJhbXHWNVwQziSVvl,0.224,0,4,0.882,11,175511,-6.618,0.176,audio_features,0gD6lWJhbXHWNVwQziSVvl,1
https://api.spotify.com/v1/tracks/4gVTozEmzwAUXpwj3jEetX,Highway Star,Deep Purple,https://api.spotify.com/v1/audio-analysis/4gVTozEmzwAUXpwj3jEetX,0.895,0.305,173.737,0.0547,spotify:track:4gVTozEmzwAUXpwj3jEetX,0.0283,0.00574,4,0.298,9,368507,-7.647,0.544,audio_features,4gVTozEmzwAUXpwj3jEetX,0
https://api.spotify.com/v1/tracks/5rgnyXr2PXFWsAnPFew077,I Was Never There,The Weeknd,https://api.spotify.com/v1/audio-analysis/5rgnyXr2PXFWsAnPFew077,0.735,0.169,113.923,0.0337,spotify:track:5rgnyXr2PXFWsAnPFew077,0.135,4.84e-05,4,0.324,10,241067,-4.054,0.169,audio_features,5rgnyXr2PXFWsAnPFew077,1
https://api.spotify.com/v1/tracks/5uywMR3hTeVPoWaFDSliJb,Thank God For Girls,Weezer,https://api.spotify.com/v1/audio-analysis/5uywMR3hTeVPoWaFDSliJb,0.876,0.0734,95.07,0.0495,spotify:track:5uywMR3hTeVPoWaFDSliJb,0.0474,0,4,0.559,4,210187,-6.479,0.4,audio_features,5uywMR3hTeVPoWaFDSliJb,0
https://api.spotify.com/v1/tracks/0gUGjvCXLxvLoBLXJVrUSl,Hook Up,Quality Control,https://api.spotify.com/v1/audio-analysis/0gUGjvCXLxvLoBLXJVrUSl,0.439,0.11,125.046,0.129,spotify:track:0gUGjvCXLxvLoBLXJVrUSl,0.0682,0,4,0.882,4,207390,-8.663,0.467,audio_features,0gUGjvCXLxvLoBLXJVrUSl,0
https://api.spotify.com/v1/tracks/7EiZI6JVHllARrX9PUvAdX,Low Life,Future,https://api.spotify.com/v1/audio-analysis/7EiZI6JVHllARrX9PUvAdX,0.331,0.146,143.974,0.0725,spotify:track:7EiZI6JVHllARrX9PUvAdX,0.337,0.283,4,0.722,8,313547,-7.789,0.102,audio_features,7EiZI6JVHllARrX9PUvAdX,1
https://api.spotify.com/v1/tracks/7obUW394tDNKqO2YEWt356,Razor Sharp,Pegboard Nerds,https://api.spotify.com/v1/audio-analysis/7obUW394tDNKqO2YEWt356,0.909,0.0754,110.007,0.353,spotify:track:7obUW394tDNKqO2YEWt356,0.00135,2.33e-05,4,0.681,9,281455,-4.847,0.378,audio_features,7obUW394tDNKqO2YEWt356,1
https://api.spotify.com/v1/tracks/3G0awBmyUu0eLh30XTthBk,Rock The Party - Radio Edit,Jauz,https://api.spotify.com/v1/audio-analysis/3G0awBmyUu0eLh30XTthBk,0.981,0.0584,128.018,0.173,spotify:track:3G0awBmyUu0eLh30XTthBk,0.0362,0.00247,4,0.695,0,190784,-3.137,0.27,audio_features,3G0awBmyUu0eLh30XTthBk,1
https://api.spotify.com/v1/tracks/5B7Yxu3adYlm9jzdhRILbx,Good Girls,Sonny Banks,https://api.spotify.com/v1/audio-analysis/5B7Yxu3adYlm9jzdhRILbx,0.911,0.061,128.0,0.0514,spotify:track:5B7Yxu3adYlm9jzdhRILbx,0.00352,0.88,4,0.8,1,277500,-3.447,0.759,audio_features,5B7Yxu3adYlm9jzdhRILbx,1
https://api.spotify.com/v1/tracks/53L6A3I9vf7rgEZnMzx54E,Mountain At My Gates,Foals,https://api.spotify.com/v1/audio-analysis/53L6A3I9vf7rgEZnMzx54E,0.931,0.246,104.05,0.0469,spotify:track:53L6A3I9vf7rgEZnMzx54E,0.0025,0.0783,4,0.495,2,244293,-5.336,0.617,audio_features,53L6A3I9vf7rgEZnMzx54E,0
https://api.spotify.com/v1/tracks/2QMtqF1I0fpP3ECAhbsdAw,A Little Luck and a Couple of Dogs,AWOLNATION,https://api.spotify.com/v1/audio-analysis/2QMtqF1I0fpP3ECAhbsdAw,0.241,0.297,100.54,0.0434,spotify:track:2QMtqF1I0fpP3ECAhbsdAw,0.863,0.00195,4,0.439,8,30931,-18.347,0.35,audio_features,2QMtqF1I0fpP3ECAhbsdAw,1
https://api.spotify.com/v1/tracks/41KsSr2O54trpZa5YZj3LY,"RR - Outtake from ""Blizzard Of Ozz"" Sessions",Randy Rhodes,https://api.spotify.com/v1/audio-analysis/41KsSr2O54trpZa5YZj3LY,0.739,0.756,145.083,0.0741,spotify:track:41KsSr2O54trpZa5YZj3LY,0.0972,0.909,4,0.235,7,74320,-8.248,0.637,audio_features,41KsSr2O54trpZa5YZj3LY,1
https://api.spotify.com/v1/tracks/0m0Xs43qdgxRvoqZkwSXU9,Playing With My Heart,Mark Knight,https://api.spotify.com/v1/audio-analysis/0m0Xs43qdgxRvoqZkwSXU9,0.947,0.0559,125.007,0.0352,spotify:track:0m0Xs43qdgxRvoqZkwSXU9,0.00614,0.9,4,0.729,0,247680,-4.392,0.77,audio_features,0m0Xs43qdgxRvoqZkwSXU9,1
https://api.spotify.com/v1/tracks/18GiV1BaXzPVYpp9rmOg0E,Blowin' In the Wind,Bob Dylan,https://api.spotify.com/v1/audio-analysis/18GiV1BaXzPVYpp9rmOg0E,0.0993,0.0605,174.874,0.0509,spotify:track:18GiV1BaXzPVYpp9rmOg0E,0.914,2.32e-05,4,0.38,2,165427,-20.567,0.44,audio_features,18GiV1BaXzPVYpp9rmOg0E,1
https://api.spotify.com/v1/tracks/2Vx8E3K5icPZR7OCklWBXX,Nonstop,Drake,https://api.spotify.com/v1/audio-analysis/2Vx8E3K5icPZR7OCklWBXX,0.405,0.105,154.984,0.14,spotify:track:2Vx8E3K5icPZR7OCklWBXX,0.0306,0.00698,4,0.909,6,238613,-8.133,0.455,audio_features,2Vx8E3K5icPZR7OCklWBXX,0
https://api.spotify.com/v1/tracks/2JtzkYPSeFA4ezd4kBjeS6,Malice,Drezo,https://api.spotify.com/v1/audio-analysis/2JtzkYPSeFA4ezd4kBjeS6,0.87,0.111,128.029,0.121,spotify:track:2JtzkYPSeFA4ezd4kBjeS6,0.0526,0.854,4,0.855,1,262500,-2.589,0.326,audio_features,2JtzkYPSeFA4ezd4kBjeS6,1
https://api.spotify.com/v1/tracks/4XoP1AkbOurU9CeZ2rMEz2,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,https://api.spotify.com/v1/audio-analysis/4XoP1AkbOurU9CeZ2rMEz2,0.687,0.114,96.006,0.263,spotify:track:4XoP1AkbOurU9CeZ2rMEz2,0.0208,1e-06,4,0.869,1,233787,-6.816,0.668,audio_features,4XoP1AkbOurU9CeZ2rMEz2,1
https://api.spotify.com/v1/tracks/4ZAerT2NicBmzZ4VkpmWEn,Free Fall,ILLENIUM,https://api.spotify.com/v1/audio-analysis/4ZAerT2NicBmzZ4VkpmWEn,0.524,0.124,133.97,0.0383,spotify:track:4ZAerT2NicBmzZ4VkpmWEn,0.458,6.17e-05,4,0.429,2,205970,-4.399,0.227,audio_features,4ZAerT2NicBmzZ4VkpmWEn,1
https://api.spotify.com/v1/tracks/2dJ4rGtsOHOgvTQawsCRtg,Pray 4 Love (feat. The Weeknd),Travis Scott,https://api.spotify.com/v1/audio-analysis/2dJ4rGtsOHOgvTQawsCRtg,0.578,0.151,79.94,0.0428,spotify:track:2dJ4rGtsOHOgvTQawsCRtg,0.2,0,4,0.629,1,307000,-4.704,0.211,audio_features,2dJ4rGtsOHOgvTQawsCRtg,1
https://api.spotify.com/v1/tracks/72LlwJM24dWKpFLVB3PWWQ,Sold Out Dates (feat. Lil Baby),Gunna,https://api.spotify.com/v1/audio-analysis/72LlwJM24dWKpFLVB3PWWQ,0.554,0.124,127.003,0.115,spotify:track:72LlwJM24dWKpFLVB3PWWQ,0.433,0,4,0.824,4,166298,-7.118,0.316,audio_features,72LlwJM24dWKpFLVB3PWWQ,0
https://api.spotify.com/v1/tracks/5HkUwvLeE5Lhd2FZjuXncU,Heart Skipped a Beat,The xx,https://api.spotify.com/v1/audio-analysis/5HkUwvLeE5Lhd2FZjuXncU,0.352,0.0893,122.745,0.0508,spotify:track:5HkUwvLeE5Lhd2FZjuXncU,0.554,0.831,4,0.826,1,242267,-13.161,0.508,audio_features,5HkUwvLeE5Lhd2FZjuXncU,0
https://api.spotify.com/v1/tracks/44IViv0bVWrEmScLcFssav,It Takes Time to Be a Man,The Rapture,https://api.spotify.com/v1/audio-analysis/44IViv0bVWrEmScLcFssav,0.593,0.118,139.588,0.0352,spotify:track:44IViv0bVWrEmScLcFssav,0.18,8.78e-06,4,0.53,11,341947,-6.962,0.338,audio_features,44IViv0bVWrEmScLcFssav,1
https://api.spotify.com/v1/tracks/0pvsYKxq5KfB6fW2s3nE2c,Bring Em Back Alive,Audioslave,https://api.spotify.com/v1/audio-analysis/0pvsYKxq5KfB6fW2s3nE2c,0.719,0.0957,126.899,0.0586,spotify:track:0pvsYKxq5KfB6fW2s3nE2c,0.00774,0.018,4,0.523,4,328773,-5.452,0.402,audio_features,0pvsYKxq5KfB6fW2s3nE2c,1
https://api.spotify.com/v1/tracks/4baomtuDGVRcjUjhCb6MtL,Dark/Light,John Frusciante,https://api.spotify.com/v1/audio-analysis/4baomtuDGVRcjUjhCb6MtL,0.544,0.14,171.106,0.035,spotify:track:4baomtuDGVRcjUjhCb6MtL,0.017,0.29,1,0.408,10,510760,-14.195,0.378,audio_features,4baomtuDGVRcjUjhCb6MtL,0
https://api.spotify.com/v1/tracks/6gpai6xL08vD5mQ4fXTwxL,Say Hello 2 Heaven - 25th Anniversary Mix,Temple Of The Dog,https://api.spotify.com/v1/audio-analysis/6gpai6xL08vD5mQ4fXTwxL,0.768,0.373,148.732,0.0334,spotify:track:6gpai6xL08vD5mQ4fXTwxL,0.0576,9.09e-06,3,0.303,0,384467,-6.672,0.283,audio_features,6gpai6xL08vD5mQ4fXTwxL,1
https://api.spotify.com/v1/tracks/5NzyzwmneAGwkUhcLUXwkz,Fock It,EH!DE,https://api.spotify.com/v1/audio-analysis/5NzyzwmneAGwkUhcLUXwkz,0.977,0.421,150.123,0.316,spotify:track:5NzyzwmneAGwkUhcLUXwkz,0.00111,0.801,4,0.615,5,217617,-2.162,0.264,audio_features,5NzyzwmneAGwkUhcLUXwkz,0
https://api.spotify.com/v1/tracks/6SY9McQ3tYMgEyA5YcMVr4,Bugbass,Space Laces,https://api.spotify.com/v1/audio-analysis/6SY9McQ3tYMgEyA5YcMVr4,0.801,0.126,139.811,0.434,spotify:track:6SY9McQ3tYMgEyA5YcMVr4,0.0115,0.00796,4,0.503,11,172826,0.088,0.231,audio_features,6SY9McQ3tYMgEyA5YcMVr4,0
https://api.spotify.com/v1/tracks/5nv854ey1k43KaZ0kHmE4Z,The Youth,MGMT,https://api.spotify.com/v1/audio-analysis/5nv854ey1k43KaZ0kHmE4Z,0.799,0.33,111.012,0.029,spotify:track:5nv854ey1k43KaZ0kHmE4Z,0.122,0.0054,3,0.485,5,228013,-5.886,0.468,audio_features,5nv854ey1k43KaZ0kHmE4Z,1
https://api.spotify.com/v1/tracks/739sLmfUkVFoyPtb0C3263,Girl from the North Country,Bob Dylan,https://api.spotify.com/v1/audio-analysis/739sLmfUkVFoyPtb0C3263,0.115,0.113,102.296,0.0335,spotify:track:739sLmfUkVFoyPtb0C3263,0.883,8.42e-05,4,0.538,10,199573,-19.536,0.312,audio_features,739sLmfUkVFoyPtb0C3263,1
https://api.spotify.com/v1/tracks/5hDBfsFoLFkIXt9xDi3th4,She's Electric - Remastered,Oasis,https://api.spotify.com/v1/audio-analysis/5hDBfsFoLFkIXt9xDi3th4,0.893,0.636,125.413,0.0475,spotify:track:5hDBfsFoLFkIXt9xDi3th4,0.164,2.35e-06,4,0.494,9,219799,-4.288,0.526,audio_features,5hDBfsFoLFkIXt9xDi3th4,1
https://api.spotify.com/v1/tracks/2HhmMXigCDA5wShlYgXexu,First Interference,Deathpact,https://api.spotify.com/v1/audio-analysis/2HhmMXigCDA5wShlYgXexu,0.892,0.574,122.966,0.28,spotify:track:2HhmMXigCDA5wShlYgXexu,0.0311,0.146,4,0.929,1,163902,-2.376,0.804,audio_features,2HhmMXigCDA5wShlYgXexu,1
https://api.spotify.com/v1/tracks/2bjwRfXMk4uRgOD9IBYl9h,Portland,Drake,https://api.spotify.com/v1/audio-analysis/2bjwRfXMk4uRgOD9IBYl9h,0.444,0.26,136.088,0.243,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,0.0143,0,4,0.924,1,236615,-8.227,0.314,audio_features,2bjwRfXMk4uRgOD9IBYl9h,1
https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),Green Day,https://api.spotify.com/v1/audio-analysis/6ORqU0bHbVCRjXm9AjyHyZ,0.432,0.161,94.605,0.0302,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,0.183,0,4,0.475,7,153467,-7.844,0.648,audio_features,6ORqU0bHbVCRjXm9AjyHyZ,1
https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,Black Beatles,Rae Sremmurd,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,0.632,0.128,145.926,0.0649,spotify:track:6fujklziTHa8uoM5OQSfIo,0.142,0,4,0.794,0,291893,-6.163,0.355,audio_features,6fujklziTHa8uoM5OQSfIo,1
https://api.spotify.com/v1/tracks/53iTGmEL4uwHlqUvuKcrQe,Original Uzi (4 Of Us),Lil Uzi Vert,https://api.spotify.com/v1/audio-analysis/53iTGmEL4uwHlqUvuKcrQe,0.615,0.0811,150.03,0.284,spotify:track:53iTGmEL4uwHlqUvuKcrQe,0.0534,0,4,0.81,10,166766,-8.376,0.596,audio_features,53iTGmEL4uwHlqUvuKcrQe,0
https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,https://api.spotify.com/v1/audio-analysis/64BbK9SFKH2jk86U3dGj2P,0.795,0.0756,123.229,0.0574,spotify:track:64BbK9SFKH2jk86U3dGj2P,0.00316,0.000202,4,0.458,0,255373,-3.265,0.513,audio_features,64BbK9SFKH2jk86U3dGj2P,1
https://api.spotify.com/v1/tracks/1OmcAT5Y8eg5bUPv9qJT4R,rockstar,Post Malone,https://api.spotify.com/v1/audio-analysis/1OmcAT5Y8eg5bUPv9qJT4R,0.531,0.143,159.786,0.0776,spotify:track:1OmcAT5Y8eg5bUPv9qJT4R,0.128,0.000127,4,0.58,5,218320,-6.631,0.141,audio_features,1OmcAT5Y8eg5bUPv9qJT4R,0
https://api.spotify.com/v1/tracks/2L8kaqJ2YHbKlcX1e1rKnf,Laid,James,https://api.spotify.com/v1/audio-analysis/2L8kaqJ2YHbKlcX1e1rKnf,0.965,0.138,116.251,0.0361,spotify:track:2L8kaqJ2YHbKlcX1e1rKnf,0.0196,0.000126,4,0.477,0,156867,-5.735,0.642,audio_features,2L8kaqJ2YHbKlcX1e1rKnf,1
https://api.spotify.com/v1/tracks/30HCB1FoE77IfGRyNv4eFq,In Bloom - Nevermind Version,Nirvana,https://api.spotify.com/v1/audio-analysis/30HCB1FoE77IfGRyNv4eFq,0.878,0.268,79.029,0.0549,spotify:track:30HCB1FoE77IfGRyNv4eFq,4.58e-05,9.4e-05,4,0.496,10,255080,-4.822,0.548,audio_features,30HCB1FoE77IfGRyNv4eFq,0
https://api.spotify.com/v1/tracks/3KKlsrWi8jw6SaeYF0YcHO,It's Fucking Dubstep,Bear Grillz,https://api.spotify.com/v1/audio-analysis/3KKlsrWi8jw6SaeYF0YcHO,0.975,0.133,139.946,0.0406,spotify:track:3KKlsrWi8jw6SaeYF0YcHO,0.00203,0.0695,4,0.524,1,207429,-3.16,0.386,audio_features,3KKlsrWi8jw6SaeYF0YcHO,1
https://api.spotify.com/v1/tracks/5eh17lUQtcqtDyHTkNQp19,Blame,Zeds Dead,https://api.spotify.com/v1/audio-analysis/5eh17lUQtcqtDyHTkNQp19,0.777,0.0854,140.026,0.0877,spotify:track:5eh17lUQtcqtDyHTkNQp19,0.226,0.000367,4,0.602,9,218493,-5.902,0.482,audio_features,5eh17lUQtcqtDyHTkNQp19,0
https://api.spotify.com/v1/tracks/01wsKcJ8ptqUmatpJlEGYj,Ready to Start,Arcade Fire,https://api.spotify.com/v1/audio-analysis/01wsKcJ8ptqUmatpJlEGYj,0.932,0.0692,190.08,0.0387,spotify:track:01wsKcJ8ptqUmatpJlEGYj,0.12,0.0335,4,0.282,9,255893,-4.701,0.536,audio_features,01wsKcJ8ptqUmatpJlEGYj,1
https://api.spotify.com/v1/tracks/2rb2SX3vK9jrM067AcU63e,Insane,Rickyxsan,https://api.spotify.com/v1/audio-analysis/2rb2SX3vK9jrM067AcU63e,0.964,0.0832,150.237,0.533,spotify:track:2rb2SX3vK9jrM067AcU63e,0.00531,0.0273,4,0.531,1,249600,-1.971,0.198,audio_features,2rb2SX3vK9jrM067AcU63e,0
https://api.spotify.com/v1/tracks/5wUUWVRvrciJqFitZF8R0P,Recognize (feat. Drake),PARTYNEXTDOOR,https://api.spotify.com/v1/audio-analysis/5wUUWVRvrciJqFitZF8R0P,0.541,0.102,119.501,0.0426,spotify:track:5wUUWVRvrciJqFitZF8R0P,0.0102,0,4,0.643,2,311197,-5.801,0.165,audio_features,5wUUWVRvrciJqFitZF8R0P,1
https://api.spotify.com/v1/tracks/6FfyYWFEk4zd7CgvjBa2ZK,Team Rocket,Lil Uzi Vert,https://api.spotify.com/v1/audio-analysis/6FfyYWFEk4zd7CgvjBa2ZK,0.54,0.175,132.02,0.0532,spotify:track:6FfyYWFEk4zd7CgvjBa2ZK,0.0907,0,4,0.691,4,206106,-8.818,0.23,audio_features,6FfyYWFEk4zd7CgvjBa2ZK,0
https://api.spotify.com/v1/tracks/6vysuRr9w2PEmRoJFOKmQE,Only Want U feat. Akylla,Snails,https://api.spotify.com/v1/audio-analysis/6vysuRr9w2PEmRoJFOKmQE,0.924,0.0961,154.008,0.197,spotify:track:6vysuRr9w2PEmRoJFOKmQE,0.00836,0.0199,4,0.572,6,268052,-3.639,0.214,audio_features,6vysuRr9w2PEmRoJFOKmQE,0
https://api.spotify.com/v1/tracks/73nmuIBhNPu54aC6wWBxpK,Da Vinci,Aazar,https://api.spotify.com/v1/audio-analysis/73nmuIBhNPu54aC6wWBxpK,0.64,0.46,126.08,0.32,spotify:track:73nmuIBhNPu54aC6wWBxpK,0.0464,0.00191,4,0.776,4,161905,-10.494,0.136,audio_features,73nmuIBhNPu54aC6wWBxpK,1
https://api.spotify.com/v1/tracks/2xCzUIQwX5Y3wEFJnHoc3J,123 (with Murda Beatz),Smokepurpp,https://api.spotify.com/v1/audio-analysis/2xCzUIQwX5Y3wEFJnHoc3J,0.61,0.105,135.993,0.402,spotify:track:2xCzUIQwX5Y3wEFJnHoc3J,0.196,0,4,0.88,9,170000,-5.257,0.383,audio_features,2xCzUIQwX5Y3wEFJnHoc3J,1
https://api.spotify.com/v1/tracks/1p1nO35bbi4ZlQgjIA4oa4,The Kill (Bury Me),Thirty Seconds To Mars,https://api.spotify.com/v1/audio-analysis/1p1nO35bbi4ZlQgjIA4oa4,0.912,0.582,183.035,0.0646,spotify:track:1p1nO35bbi4ZlQgjIA4oa4,0.0014,0.000271,3,0.309,4,231533,-3.881,0.302,audio_features,1p1nO35bbi4ZlQgjIA4oa4,0
https://api.spotify.com/v1/tracks/5BP0oaQ1VhuaznT77CBXQp,Where Is My Mind?,Pixies,https://api.spotify.com/v1/audio-analysis/5BP0oaQ1VhuaznT77CBXQp,0.597,0.091,81.982,0.0396,spotify:track:5BP0oaQ1VhuaznT77CBXQp,0.0177,0.000856,4,0.508,4,231667,-8.063,0.185,audio_features,5BP0oaQ1VhuaznT77CBXQp,1
https://api.spotify.com/v1/tracks/5xD021bM8VbqrhCVhxRozx,Message In A Bottle - Remastered 2003,The Police,https://api.spotify.com/v1/audio-analysis/5xD021bM8VbqrhCVhxRozx,0.81,0.202,151.006,0.0396,spotify:track:5xD021bM8VbqrhCVhxRozx,0.0338,1.68e-05,4,0.582,1,290280,-7.024,0.875,audio_features,5xD021bM8VbqrhCVhxRozx,0
https://api.spotify.com/v1/tracks/1KsI8NEeAna8ZIdojI3FiT,Hungry Heart,Bruce Springsteen,https://api.spotify.com/v1/audio-analysis/1KsI8NEeAna8ZIdojI3FiT,0.894,0.157,109.823,0.0273,spotify:track:1KsI8NEeAna8ZIdojI3FiT,0.0857,0.009,4,0.641,8,199453,-7.41,0.972,audio_features,1KsI8NEeAna8ZIdojI3FiT,1
https://api.spotify.com/v1/tracks/0P1O6JO2i19etVxXqgPHpa,Lost It (feat. Quavo & Offset),Rich The Kid,https://api.spotify.com/v1/audio-analysis/0P1O6JO2i19etVxXqgPHpa,0.642,0.0865,145.004,0.242,spotify:track:0P1O6JO2i19etVxXqgPHpa,0.00905,1.5e-06,4,0.827,1,272153,-4.29,0.181,audio_features,0P1O6JO2i19etVxXqgPHpa,0
https://api.spotify.com/v1/tracks/1ZPMK5UTafelYEQXmckRgN,The Hunter,Red Hot Chili Peppers,https://api.spotify.com/v1/audio-analysis/1ZPMK5UTafelYEQXmckRgN,0.523,0.0849,78.385,0.0294,spotify:track:1ZPMK5UTafelYEQXmckRgN,0.538,0.00832,4,0.256,8,240360,-5.175,0.318,audio_features,1ZPMK5UTafelYEQXmckRgN,1
https://api.spotify.com/v1/tracks/3KhF2YiNpJvGpfiCW45R6D,Runnin' with the Devil - 2015 Remaster,Van Halen,https://api.spotify.com/v1/audio-analysis/3KhF2YiNpJvGpfiCW45R6D,0.9,0.34,95.826,0.0582,spotify:track:3KhF2YiNpJvGpfiCW45R6D,0.148,0.000297,4,0.472,8,214960,-6.406,0.42,audio_features,3KhF2YiNpJvGpfiCW45R6D,0
https://api.spotify.com/v1/tracks/2znzyzlAUc8Z1Ikq9aFOcx,Tuesday (feat. Drake),ILoveMakonnen,https://api.spotify.com/v1/audio-analysis/2znzyzlAUc8Z1Ikq9aFOcx,0.664,0.105,140.163,0.211,spotify:track:2znzyzlAUc8Z1Ikq9aFOcx,0.215,0.000118,4,0.77,0,321987,-5.604,0.472,audio_features,2znzyzlAUc8Z1Ikq9aFOcx,1
https://api.spotify.com/v1/tracks/68uWKoPwSxYE6DVylRA1XI,Funky Monks,Red Hot Chili Peppers,https://api.spotify.com/v1/audio-analysis/68uWKoPwSxYE6DVylRA1XI,0.659,0.0513,90.519,0.0499,spotify:track:68uWKoPwSxYE6DVylRA1XI,0.00168,0.00158,4,0.567,0,323333,-10.635,0.61,audio_features,68uWKoPwSxYE6DVylRA1XI,1
https://api.spotify.com/v1/tracks/7lE5HfOza4ji2gIWL7UwK1,Out Of Exile,Audioslave,https://api.spotify.com/v1/audio-analysis/7lE5HfOza4ji2gIWL7UwK1,0.934,0.214,165.631,0.0639,spotify:track:7lE5HfOza4ji2gIWL7UwK1,0.0651,0,4,0.418,0,288507,-4.04,0.739,audio_features,7lE5HfOza4ji2gIWL7UwK1,1
https://api.spotify.com/v1/tracks/1g7IzkdhaHwvfQxTSsGDMg,Believe,The Smashing Pumpkins,https://api.spotify.com/v1/audio-analysis/1g7IzkdhaHwvfQxTSsGDMg,0.444,0.14,108.946,0.025,spotify:track:1g7IzkdhaHwvfQxTSsGDMg,0.186,0.129,4,0.619,3,193880,-9.067,0.25,audio_features,1g7IzkdhaHwvfQxTSsGDMg,1
https://api.spotify.com/v1/tracks/2OsDoAzo5SGq10qwmKSQBv,Jet Lag (feat. Young Scooter),Future,https://api.spotify.com/v1/audio-analysis/2OsDoAzo5SGq10qwmKSQBv,0.458,0.174,125.049,0.105,spotify:track:2OsDoAzo5SGq10qwmKSQBv,0.266,0,4,0.81,4,271067,-7.495,0.493,audio_features,2OsDoAzo5SGq10qwmKSQBv,0
https://api.spotify.com/v1/tracks/37kTASujIfZZ27NV7PfIrf,Hard To Concentrate,Red Hot Chili Peppers,https://api.spotify.com/v1/audio-analysis/37kTASujIfZZ27NV7PfIrf,0.502,0.311,105.634,0.0251,spotify:track:37kTASujIfZZ27NV7PfIrf,0.156,4.35e-06,4,0.641,7,241840,-7.334,0.326,audio_features,37kTASujIfZZ27NV7PfIrf,1
https://api.spotify.com/v1/tracks/3JSbVbuKCAEKPQGm7gwlwi,Sondela feat. Xolisa,David Mayer,https://api.spotify.com/v1/audio-analysis/3JSbVbuKCAEKPQGm7gwlwi,0.683,0.0291,122.0,0.0378,spotify:track:3JSbVbuKCAEKPQGm7gwlwi,0.00673,0.401,4,0.773,2,556985,-8.322,0.137,audio_features,3JSbVbuKCAEKPQGm7gwlwi,1
https://api.spotify.com/v1/tracks/1BI8ckLveSxwNNtIDoZycR,Call to Arms,Flux Pavilion,https://api.spotify.com/v1/audio-analysis/1BI8ckLveSxwNNtIDoZycR,0.904,0.306,150.039,0.0362,spotify:track:1BI8ckLveSxwNNtIDoZycR,0.00304,0.338,4,0.478,4,203014,-5.6,0.174,audio_features,1BI8ckLveSxwNNtIDoZycR,0
https://api.spotify.com/v1/tracks/0u2AIKDVafHwCFQ9LDnqxH,Centipede,Knife Party,https://api.spotify.com/v1/audio-analysis/0u2AIKDVafHwCFQ9LDnqxH,0.951,0.417,140.077,0.0654,spotify:track:0u2AIKDVafHwCFQ9LDnqxH,0.000203,0.478,4,0.507,1,246770,-3.71,0.0628,audio_features,0u2AIKDVafHwCFQ9LDnqxH,1
https://api.spotify.com/v1/tracks/7pse475uICmWRY5hEkvPvI,$20 Fine,Jimi Hendrix,https://api.spotify.com/v1/audio-analysis/7pse475uICmWRY5hEkvPvI,0.887,0.345,120.949,0.0397,spotify:track:7pse475uICmWRY5hEkvPvI,0.0896,0.431,4,0.569,0,299080,-8.972,0.738,audio_features,7pse475uICmWRY5hEkvPvI,1
https://api.spotify.com/v1/tracks/7a4FQLmzBdwyq4f0ws9tVv,Work,Billy Kenny,https://api.spotify.com/v1/audio-analysis/7a4FQLmzBdwyq4f0ws9tVv,0.822,0.178,124.019,0.0848,spotify:track:7a4FQLmzBdwyq4f0ws9tVv,0.000874,0.843,4,0.821,10,332903,-8.864,0.571,audio_features,7a4FQLmzBdwyq4f0ws9tVv,0
https://api.spotify.com/v1/tracks/4b5uAEJFERLWCWLECERrj5,Heaven,Drezo,https://api.spotify.com/v1/audio-analysis/4b5uAEJFERLWCWLECERrj5,0.924,0.124,128.021,0.201,spotify:track:4b5uAEJFERLWCWLECERrj5,0.119,0.839,4,0.884,4,265313,-2.163,0.408,audio_features,4b5uAEJFERLWCWLECERrj5,1
https://api.spotify.com/v1/tracks/2r4JRwcbIeuAzWjH4YXlLs,Yikes,Kanye West,https://api.spotify.com/v1/audio-analysis/2r4JRwcbIeuAzWjH4YXlLs,0.777,0.228,173.931,0.357,spotify:track:2r4JRwcbIeuAzWjH4YXlLs,0.145,0,4,0.676,1,188773,-3.241,0.226,audio_features,2r4JRwcbIeuAzWjH4YXlLs,0
https://api.spotify.com/v1/tracks/1o0kWPueYo94LIjPYOE5Nf,Saint Pablo,Kanye West,https://api.spotify.com/v1/audio-analysis/1o0kWPueYo94LIjPYOE5Nf,0.768,0.204,168.218,0.344,spotify:track:1o0kWPueYo94LIjPYOE5Nf,0.273,0,4,0.502,2,372113,-4.102,0.403,audio_features,1o0kWPueYo94LIjPYOE5Nf,0
